row_index,element,Te,Ne
3709,Cd,10555.555555555555,8.89e+18
3710,Ce,10555.555555555555,8.89e+18
3711,Cl,10555.555555555555,8.89e+18
3712,Co,10555.555555555555,8.89e+18
3713,Cr,10555.555555555555,8.89e+18
3714,Cs,10555.555555555555,8.89e+18
3715,Cu,10555.555555555555,8.89e+18
3716,Dy,10555.555555555555,8.89e+18
3717,Er,10555.555555555555,8.89e+18
3718,Eu,10555.555555555555,8.89e+18
3719,F,10555.555555555555,8.89e+18
3720,Fe,10555.555555555555,8.89e+18
3721,Fr,10555.555555555555,8.89e+18
3722,Ga,10555.555555555555,8.89e+18
3723,Gd,10555.555555555555,8.89e+18
3724,Ge,10555.555555555555,8.89e+18
3725,H,10555.555555555555,8.89e+18
3726,He,10555.555555555555,8.89e+18
3727,Hf,10555.555555555555,8.89e+18
3728,Hg,10555.555555555555,8.89e+18
3729,Ho,10555.555555555555,8.89e+18
3730,K,10555.555555555555,8.89e+18
3731,Kr,10555.555555555555,8.89e+18
3732,La,10555.555555555555,8.89e+18
3733,Li,10555.555555555555,8.89e+18
3734,Lu,10555.555555555555,8.89e+18
3735,Mg,10555.555555555555,8.89e+18
3736,Mn,10555.555555555555,8.89e+18
3737,Mo,10555.555555555555,8.89e+18
3738,N,10555.555555555555,8.89e+18
3739,Na,10555.555555555555,8.89e+18
3740,Nd,10555.555555555555,8.89e+18
3741,Ne,10555.555555555555,8.89e+18
3742,Ni,10555.555555555555,8.89e+18
3743,O,10555.555555555555,8.89e+18
3744,P,10555.555555555555,8.89e+18
3745,Pb,10555.555555555555,8.89e+18
3746,Pd,10555.555555555555,8.89e+18
3747,Pr,10555.555555555555,8.89e+18
3748,Pt,10555.555555555555,8.89e+18
3749,Ra,10555.555555555555,8.89e+18
3750,Rb,10555.555555555555,8.89e+18
3751,Rh,10555.555555555555,8.89e+18
3752,Ru,10555.555555555555,8.89e+18
3753,S,10555.555555555555,8.89e+18
3754,Sb,10555.555555555555,8.89e+18
3755,Sc,10555.555555555555,8.89e+18
3756,Si,10555.555555555555,8.89e+18
3757,Sm,10555.555555555555,8.89e+18
3758,Sn,10555.555555555555,8.89e+18
3759,Sr,10555.555555555555,8.89e+18
3760,Ta,10555.555555555555,8.89e+18
3761,Tb,10555.555555555555,8.89e+18
3762,Tc,10555.555555555555,8.89e+18
3763,Te,10555.555555555555,8.89e+18
3764,Ti,10555.555555555555,8.89e+18
3765,Tl,10555.555555555555,8.89e+18
3766,Tm,10555.555555555555,8.89e+18
3767,V,10555.555555555555,8.89e+18
3768,W,10555.555555555555,8.89e+18
3769,Xe,10555.555555555555,8.89e+18
3770,Y,10555.555555555555,8.89e+18
3771,Yb,10555.555555555555,8.89e+18
3772,Zn,10555.555555555555,8.89e+18
3773,Ac,10555.555555555555,1e+19
3774,Ag,10555.555555555555,1e+19
3775,Al,10555.555555555555,1e+19
3776,Ar,10555.555555555555,1e+19
3777,As,10555.555555555555,1e+19
3778,Au,10555.555555555555,1e+19
3779,B,10555.555555555555,1e+19
3780,Ba,10555.555555555555,1e+19
3781,Be,10555.555555555555,1e+19
3782,Bi,10555.555555555555,1e+19
3783,Br,10555.555555555555,1e+19
3784,C,10555.555555555555,1e+19
3785,Ca,10555.555555555555,1e+19
3786,Cd,10555.555555555555,1e+19
3787,Ce,10555.555555555555,1e+19
3788,Cl,10555.555555555555,1e+19
3789,Co,10555.555555555555,1e+19
3790,Cr,10555.555555555555,1e+19
3791,Cs,10555.555555555555,1e+19
3792,Cu,10555.555555555555,1e+19
3793,Dy,10555.555555555555,1e+19
3794,Er,10555.555555555555,1e+19
3795,Eu,10555.555555555555,1e+19
3796,F,10555.555555555555,1e+19
3797,Fe,10555.555555555555,1e+19
3798,Fr,10555.555555555555,1e+19
3799,Ga,10555.555555555555,1e+19
3800,Gd,10555.555555555555,1e+19
3801,Ge,10555.555555555555,1e+19
3802,H,10555.555555555555,1e+19
3803,He,10555.555555555555,1e+19
3804,Hf,10555.555555555555,1e+19
3805,Hg,10555.555555555555,1e+19
3806,Ho,10555.555555555555,1e+19
3807,K,10555.555555555555,1e+19
3808,Kr,10555.555555555555,1e+19
3809,La,10555.555555555555,1e+19
3810,Li,10555.555555555555,1e+19
3811,Lu,10555.555555555555,1e+19
3812,Mg,10555.555555555555,1e+19
3813,Mn,10555.555555555555,1e+19
3814,Mo,10555.555555555555,1e+19
3815,N,10555.555555555555,1e+19
3816,Na,10555.555555555555,1e+19
3817,Nd,10555.555555555555,1e+19
3818,Ne,10555.555555555555,1e+19
3819,Ni,10555.555555555555,1e+19
3820,O,10555.555555555555,1e+19
3821,P,10555.555555555555,1e+19
3822,Pb,10555.555555555555,1e+19
3823,Pd,10555.555555555555,1e+19
3824,Pr,10555.555555555555,1e+19
3825,Pt,10555.555555555555,1e+19
3826,Ra,10555.555555555555,1e+19
3827,Rb,10555.555555555555,1e+19
3828,Rh,10555.555555555555,1e+19
3829,Ru,10555.555555555555,1e+19
3830,S,10555.555555555555,1e+19
3831,Sb,10555.555555555555,1e+19
3832,Sc,10555.555555555555,1e+19
3833,Si,10555.555555555555,1e+19
3834,Sm,10555.555555555555,1e+19
3835,Sn,10555.555555555555,1e+19
3836,Sr,10555.555555555555,1e+19
3837,Ta,10555.555555555555,1e+19
3838,Tb,10555.555555555555,1e+19
3839,Tc,10555.555555555555,1e+19
3840,Te,10555.555555555555,1e+19
3841,Ti,10555.555555555555,1e+19
3842,Tl,10555.555555555555,1e+19
3843,Tm,10555.555555555555,1e+19
3844,V,10555.555555555555,1e+19
3845,W,10555.555555555555,1e+19
3846,Xe,10555.555555555555,1e+19
3847,Y,10555.555555555555,1e+19
3848,Yb,10555.555555555555,1e+19
3849,Zn,10555.555555555555,1e+19
3850,Ac,11444.444444444445,1e+16
3851,Ag,11444.444444444445,1e+16
3852,Al,11444.444444444445,1e+16
3853,Ar,11444.444444444445,1e+16
3854,As,11444.444444444445,1e+16
3855,Au,11444.444444444445,1e+16
3856,B,11444.444444444445,1e+16
3857,Ba,11444.444444444445,1e+16
3858,Be,11444.444444444445,1e+16
3859,Bi,11444.444444444445,1e+16
3860,Br,11444.444444444445,1e+16
3861,C,11444.444444444445,1e+16
3862,Ca,11444.444444444445,1e+16
3863,Cd,11444.444444444445,1e+16
3864,Ce,11444.444444444445,1e+16
3865,Cl,11444.444444444445,1e+16
3866,Co,11444.444444444445,1e+16
3867,Cr,11444.444444444445,1e+16
3868,Cs,11444.444444444445,1e+16
3869,Cu,11444.444444444445,1e+16
3870,Dy,11444.444444444445,1e+16
3871,Er,11444.444444444445,1e+16
3872,Eu,11444.444444444445,1e+16
3873,F,11444.444444444445,1e+16
3874,Fe,11444.444444444445,1e+16
3875,Fr,11444.444444444445,1e+16
3876,Ga,11444.444444444445,1e+16
3877,Gd,11444.444444444445,1e+16
3878,Ge,11444.444444444445,1e+16
3879,H,11444.444444444445,1e+16
3880,He,11444.444444444445,1e+16
3881,Hf,11444.444444444445,1e+16
3882,Hg,11444.444444444445,1e+16
3883,Ho,11444.444444444445,1e+16
3884,K,11444.444444444445,1e+16
3885,Kr,11444.444444444445,1e+16
3886,La,11444.444444444445,1e+16
3887,Li,11444.444444444445,1e+16
3888,Lu,11444.444444444445,1e+16
3889,Mg,11444.444444444445,1e+16
3890,Mn,11444.444444444445,1e+16
3891,Mo,11444.444444444445,1e+16
3892,N,11444.444444444445,1e+16
3893,Na,11444.444444444445,1e+16
3894,Nd,11444.444444444445,1e+16
3895,Ne,11444.444444444445,1e+16
3896,Ni,11444.444444444445,1e+16
3897,O,11444.444444444445,1e+16
3898,P,11444.444444444445,1e+16
3899,Pb,11444.444444444445,1e+16
3900,Pd,11444.444444444445,1e+16
3901,Pr,11444.444444444445,1e+16
3902,Pt,11444.444444444445,1e+16
3903,Ra,11444.444444444445,1e+16
3904,Rb,11444.444444444445,1e+16
3905,Rh,11444.444444444445,1e+16
3906,Ru,11444.444444444445,1e+16
3907,S,11444.444444444445,1e+16
3908,Sb,11444.444444444445,1e+16
3909,Sc,11444.444444444445,1e+16
3910,Si,11444.444444444445,1e+16
3911,Sm,11444.444444444445,1e+16
3912,Sn,11444.444444444445,1e+16
3913,Sr,11444.444444444445,1e+16
3914,Ta,11444.444444444445,1e+16
3915,Tb,11444.444444444445,1e+16
3916,Tc,11444.444444444445,1e+16
3917,Te,11444.444444444445,1e+16
3918,Ti,11444.444444444445,1e+16
3919,Tl,11444.444444444445,1e+16
3920,Tm,11444.444444444445,1e+16
3921,V,11444.444444444445,1e+16
3922,W,11444.444444444445,1e+16
3923,Xe,11444.444444444445,1e+16
3924,Y,11444.444444444445,1e+16
3925,Yb,11444.444444444445,1e+16
3926,Zn,11444.444444444445,1e+16
3927,Ac,11444.444444444445,1.12e+18
3928,Ag,11444.444444444445,1.12e+18
3929,Al,11444.444444444445,1.12e+18
3930,Ar,11444.444444444445,1.12e+18
3931,As,11444.444444444445,1.12e+18
3932,Au,11444.444444444445,1.12e+18
3933,B,11444.444444444445,1.12e+18
3934,Ba,11444.444444444445,1.12e+18
3935,Be,11444.444444444445,1.12e+18
3936,Bi,11444.444444444445,1.12e+18
3937,Br,11444.444444444445,1.12e+18
3938,C,11444.444444444445,1.12e+18
3939,Ca,11444.444444444445,1.12e+18
3940,Cd,11444.444444444445,1.12e+18
3941,Ce,11444.444444444445,1.12e+18
3942,Cl,11444.444444444445,1.12e+18
3943,Co,11444.444444444445,1.12e+18
3944,Cr,11444.444444444445,1.12e+18
3945,Cs,11444.444444444445,1.12e+18
3946,Cu,11444.444444444445,1.12e+18
3947,Dy,11444.444444444445,1.12e+18
3948,Er,11444.444444444445,1.12e+18
3949,Eu,11444.444444444445,1.12e+18
3950,F,11444.444444444445,1.12e+18
3951,Fe,11444.444444444445,1.12e+18
3952,Fr,11444.444444444445,1.12e+18
3953,Ga,11444.444444444445,1.12e+18
3954,Gd,11444.444444444445,1.12e+18
3955,Ge,11444.444444444445,1.12e+18
3956,H,11444.444444444445,1.12e+18
3957,He,11444.444444444445,1.12e+18
3958,Hf,11444.444444444445,1.12e+18
3959,Hg,11444.444444444445,1.12e+18
3960,Ho,11444.444444444445,1.12e+18
3961,K,11444.444444444445,1.12e+18
3962,Kr,11444.444444444445,1.12e+18
3963,La,11444.444444444445,1.12e+18
3964,Li,11444.444444444445,1.12e+18
3965,Lu,11444.444444444445,1.12e+18
3966,Mg,11444.444444444445,1.12e+18
3967,Mn,11444.444444444445,1.12e+18
3968,Mo,11444.444444444445,1.12e+18
3969,N,11444.444444444445,1.12e+18
3970,Na,11444.444444444445,1.12e+18
3971,Nd,11444.444444444445,1.12e+18
3972,Ne,11444.444444444445,1.12e+18
3973,Ni,11444.444444444445,1.12e+18
3974,O,11444.444444444445,1.12e+18
3975,P,11444.444444444445,1.12e+18
3976,Pb,11444.444444444445,1.12e+18
3977,Pd,11444.444444444445,1.12e+18
3978,Pr,11444.444444444445,1.12e+18
3979,Pt,11444.444444444445,1.12e+18
3980,Ra,11444.444444444445,1.12e+18
3981,Rb,11444.444444444445,1.12e+18
3982,Rh,11444.444444444445,1.12e+18
3983,Ru,11444.444444444445,1.12e+18
3984,S,11444.444444444445,1.12e+18
3985,Sb,11444.444444444445,1.12e+18
3986,Sc,11444.444444444445,1.12e+18
3987,Si,11444.444444444445,1.12e+18
3988,Sm,11444.444444444445,1.12e+18
3989,Sn,11444.444444444445,1.12e+18
3990,Sr,11444.444444444445,1.12e+18
3991,Ta,11444.444444444445,1.12e+18
3992,Tb,11444.444444444445,1.12e+18
3993,Tc,11444.444444444445,1.12e+18
3994,Te,11444.444444444445,1.12e+18
3995,Ti,11444.444444444445,1.12e+18
3996,Tl,11444.444444444445,1.12e+18
3997,Tm,11444.444444444445,1.12e+18
3998,V,11444.444444444445,1.12e+18
3999,W,11444.444444444445,1.12e+18
4000,Xe,11444.444444444445,1.12e+18
4001,Y,11444.444444444445,1.12e+18
4002,Yb,11444.444444444445,1.12e+18
4003,Zn,11444.444444444445,1.12e+18
4004,Ac,11444.444444444445,2.23e+18
4005,Ag,11444.444444444445,2.23e+18
4006,Al,11444.444444444445,2.23e+18
4007,Ar,11444.444444444445,2.23e+18
4008,As,11444.444444444445,2.23e+18
4009,Au,11444.444444444445,2.23e+18
4010,B,11444.444444444445,2.23e+18
4011,Ba,11444.444444444445,2.23e+18
4012,Be,11444.444444444445,2.23e+18
4013,Bi,11444.444444444445,2.23e+18
4014,Br,11444.444444444445,2.23e+18
4015,C,11444.444444444445,2.23e+18
4016,Ca,11444.444444444445,2.23e+18
4017,Cd,11444.444444444445,2.23e+18
4018,Ce,11444.444444444445,2.23e+18
4019,Cl,11444.444444444445,2.23e+18
4020,Co,11444.444444444445,2.23e+18
4021,Cr,11444.444444444445,2.23e+18
4022,Cs,11444.444444444445,2.23e+18
4023,Cu,11444.444444444445,2.23e+18
4024,Dy,11444.444444444445,2.23e+18
4025,Er,11444.444444444445,2.23e+18
4026,Eu,11444.444444444445,2.23e+18
4027,F,11444.444444444445,2.23e+18
4028,Fe,11444.444444444445,2.23e+18
4029,Fr,11444.444444444445,2.23e+18
4030,Ga,11444.444444444445,2.23e+18
4031,Gd,11444.444444444445,2.23e+18
4032,Ge,11444.444444444445,2.23e+18
4033,H,11444.444444444445,2.23e+18
4034,He,11444.444444444445,2.23e+18
4035,Hf,11444.444444444445,2.23e+18
4036,Hg,11444.444444444445,2.23e+18
4037,Ho,11444.444444444445,2.23e+18
4038,K,11444.444444444445,2.23e+18
4039,Kr,11444.444444444445,2.23e+18
4040,La,11444.444444444445,2.23e+18
4041,Li,11444.444444444445,2.23e+18
4042,Lu,11444.444444444445,2.23e+18
4043,Mg,11444.444444444445,2.23e+18
4044,Mn,11444.444444444445,2.23e+18
4045,Mo,11444.444444444445,2.23e+18
4046,N,11444.444444444445,2.23e+18
4047,Na,11444.444444444445,2.23e+18
4048,Nd,11444.444444444445,2.23e+18
4049,Ne,11444.444444444445,2.23e+18
4050,Ni,11444.444444444445,2.23e+18
4051,O,11444.444444444445,2.23e+18
4052,P,11444.444444444445,2.23e+18
4053,Pb,11444.444444444445,2.23e+18
4054,Pd,11444.444444444445,2.23e+18
4055,Pr,11444.444444444445,2.23e+18
4056,Pt,11444.444444444445,2.23e+18
4057,Ra,11444.444444444445,2.23e+18
4058,Rb,11444.444444444445,2.23e+18
4059,Rh,11444.444444444445,2.23e+18
4060,Ru,11444.444444444445,2.23e+18
4061,S,11444.444444444445,2.23e+18
4062,Sb,11444.444444444445,2.23e+18
4063,Sc,11444.444444444445,2.23e+18
4064,Si,11444.444444444445,2.23e+18
4065,Sm,11444.444444444445,2.23e+18
4066,Sn,11444.444444444445,2.23e+18
4067,Sr,11444.444444444445,2.23e+18
4068,Ta,11444.444444444445,2.23e+18
4069,Tb,11444.444444444445,2.23e+18
4070,Tc,11444.444444444445,2.23e+18
4071,Te,11444.444444444445,2.23e+18
4072,Ti,11444.444444444445,2.23e+18
4073,Tl,11444.444444444445,2.23e+18
4074,Tm,11444.444444444445,2.23e+18
4075,V,11444.444444444445,2.23e+18
4076,W,11444.444444444445,2.23e+18
4077,Xe,11444.444444444445,2.23e+18
4078,Y,11444.444444444445,2.23e+18
4079,Yb,11444.444444444445,2.23e+18
4080,Zn,11444.444444444445,2.23e+18
4081,Ac,11444.444444444445,3.34e+18
4082,Ag,11444.444444444445,3.34e+18
4083,Al,11444.444444444445,3.34e+18
4084,Ar,11444.444444444445,3.34e+18
4085,As,11444.444444444445,3.34e+18
4086,Au,11444.444444444445,3.34e+18
4087,B,11444.444444444445,3.34e+18
4088,Ba,11444.444444444445,3.34e+18
4089,Be,11444.444444444445,3.34e+18
4090,Bi,11444.444444444445,3.34e+18
4091,Br,11444.444444444445,3.34e+18
4092,C,11444.444444444445,3.34e+18
4093,Ca,11444.444444444445,3.34e+18
4094,Cd,11444.444444444445,3.34e+18
4095,Ce,11444.444444444445,3.34e+18
4096,Cl,11444.444444444445,3.34e+18
4097,Co,11444.444444444445,3.34e+18
4098,Cr,11444.444444444445,3.34e+18
4099,Cs,11444.444444444445,3.34e+18
4100,Cu,11444.444444444445,3.34e+18
4101,Dy,11444.444444444445,3.34e+18
4102,Er,11444.444444444445,3.34e+18
4103,Eu,11444.444444444445,3.34e+18
4104,F,11444.444444444445,3.34e+18
4105,Fe,11444.444444444445,3.34e+18
4106,Fr,11444.444444444445,3.34e+18
4107,Ga,11444.444444444445,3.34e+18
4108,Gd,11444.444444444445,3.34e+18
4109,Ge,11444.444444444445,3.34e+18
4110,H,11444.444444444445,3.34e+18
4111,He,11444.444444444445,3.34e+18
4112,Hf,11444.444444444445,3.34e+18
4113,Hg,11444.444444444445,3.34e+18
4114,Ho,11444.444444444445,3.34e+18
4115,K,11444.444444444445,3.34e+18
4116,Kr,11444.444444444445,3.34e+18
4117,La,11444.444444444445,3.34e+18
4118,Li,11444.444444444445,3.34e+18
4119,Lu,11444.444444444445,3.34e+18
4120,Mg,11444.444444444445,3.34e+18
4121,Mn,11444.444444444445,3.34e+18
4122,Mo,11444.444444444445,3.34e+18
4123,N,11444.444444444445,3.34e+18
4124,Na,11444.444444444445,3.34e+18
4125,Nd,11444.444444444445,3.34e+18
4126,Ne,11444.444444444445,3.34e+18
4127,Ni,11444.444444444445,3.34e+18
4128,O,11444.444444444445,3.34e+18
4129,P,11444.444444444445,3.34e+18
4130,Pb,11444.444444444445,3.34e+18
4131,Pd,11444.444444444445,3.34e+18
4132,Pr,11444.444444444445,3.34e+18
4133,Pt,11444.444444444445,3.34e+18
4134,Ra,11444.444444444445,3.34e+18
4135,Rb,11444.444444444445,3.34e+18
4136,Rh,11444.444444444445,3.34e+18
4137,Ru,11444.444444444445,3.34e+18
4138,S,11444.444444444445,3.34e+18
4139,Sb,11444.444444444445,3.34e+18
4140,Sc,11444.444444444445,3.34e+18
4141,Si,11444.444444444445,3.34e+18
4142,Sm,11444.444444444445,3.34e+18
4143,Sn,11444.444444444445,3.34e+18
4144,Sr,11444.444444444445,3.34e+18
4145,Ta,11444.444444444445,3.34e+18
4146,Tb,11444.444444444445,3.34e+18
4147,Tc,11444.444444444445,3.34e+18
4148,Te,11444.444444444445,3.34e+18
4149,Ti,11444.444444444445,3.34e+18
4150,Tl,11444.444444444445,3.34e+18
4151,Tm,11444.444444444445,3.34e+18
4152,V,11444.444444444445,3.34e+18
4153,W,11444.444444444445,3.34e+18
4154,Xe,11444.444444444445,3.34e+18
4155,Y,11444.444444444445,3.34e+18
4156,Yb,11444.444444444445,3.34e+18
4157,Zn,11444.444444444445,3.34e+18
4158,Ac,11444.444444444445,4.45e+18
4159,Ag,11444.444444444445,4.45e+18
4160,Al,11444.444444444445,4.45e+18
4161,Ar,11444.444444444445,4.45e+18
4162,As,11444.444444444445,4.45e+18
4163,Au,11444.444444444445,4.45e+18
4164,B,11444.444444444445,4.45e+18
4165,Ba,11444.444444444445,4.45e+18
4166,Be,11444.444444444445,4.45e+18
4167,Bi,11444.444444444445,4.45e+18
4168,Br,11444.444444444445,4.45e+18
4169,C,11444.444444444445,4.45e+18
4170,Ca,11444.444444444445,4.45e+18
4171,Cd,11444.444444444445,4.45e+18
4172,Ce,11444.444444444445,4.45e+18
4173,Cl,11444.444444444445,4.45e+18
4174,Co,11444.444444444445,4.45e+18
4175,Cr,11444.444444444445,4.45e+18
4176,Cs,11444.444444444445,4.45e+18
4177,Cu,11444.444444444445,4.45e+18
4178,Dy,11444.444444444445,4.45e+18
4179,Er,11444.444444444445,4.45e+18
4180,Eu,11444.444444444445,4.45e+18
4181,F,11444.444444444445,4.45e+18
4182,Fe,11444.444444444445,4.45e+18
4183,Fr,11444.444444444445,4.45e+18
4184,Ga,11444.444444444445,4.45e+18
4185,Gd,11444.444444444445,4.45e+18
4186,Ge,11444.444444444445,4.45e+18
4187,H,11444.444444444445,4.45e+18
4188,He,11444.444444444445,4.45e+18
4189,Hf,11444.444444444445,4.45e+18
4190,Hg,11444.444444444445,4.45e+18
4191,Ho,11444.444444444445,4.45e+18
4192,K,11444.444444444445,4.45e+18
4193,Kr,11444.444444444445,4.45e+18
4194,La,11444.444444444445,4.45e+18
4195,Li,11444.444444444445,4.45e+18
4196,Lu,11444.444444444445,4.45e+18
4197,Mg,11444.444444444445,4.45e+18
4198,Mn,11444.444444444445,4.45e+18
4199,Mo,11444.444444444445,4.45e+18
4200,N,11444.444444444445,4.45e+18
4201,Na,11444.444444444445,4.45e+18
4202,Nd,11444.444444444445,4.45e+18
4203,Ne,11444.444444444445,4.45e+18
4204,Ni,11444.444444444445,4.45e+18
4205,O,11444.444444444445,4.45e+18
4206,P,11444.444444444445,4.45e+18
4207,Pb,11444.444444444445,4.45e+18
4208,Pd,11444.444444444445,4.45e+18
4209,Pr,11444.444444444445,4.45e+18
4210,Pt,11444.444444444445,4.45e+18
4211,Ra,11444.444444444445,4.45e+18
4212,Rb,11444.444444444445,4.45e+18
4213,Rh,11444.444444444445,4.45e+18
4214,Ru,11444.444444444445,4.45e+18
4215,S,11444.444444444445,4.45e+18
4216,Sb,11444.444444444445,4.45e+18
4217,Sc,11444.444444444445,4.45e+18
4218,Si,11444.444444444445,4.45e+18
4219,Sm,11444.444444444445,4.45e+18
4220,Sn,11444.444444444445,4.45e+18
4221,Sr,11444.444444444445,4.45e+18
4222,Ta,11444.444444444445,4.45e+18
4223,Tb,11444.444444444445,4.45e+18
4224,Tc,11444.444444444445,4.45e+18
4225,Te,11444.444444444445,4.45e+18
4226,Ti,11444.444444444445,4.45e+18
4227,Tl,11444.444444444445,4.45e+18
4228,Tm,11444.444444444445,4.45e+18
4229,V,11444.444444444445,4.45e+18
4230,W,11444.444444444445,4.45e+18
4231,Xe,11444.444444444445,4.45e+18
4232,Y,11444.444444444445,4.45e+18
4233,Yb,11444.444444444445,4.45e+18
4234,Zn,11444.444444444445,4.45e+18
4235,Ac,11444.444444444445,5.56e+18
4236,Ag,11444.444444444445,5.56e+18
4237,Al,11444.444444444445,5.56e+18
4238,Ar,11444.444444444445,5.56e+18
4239,As,11444.444444444445,5.56e+18
4240,Au,11444.444444444445,5.56e+18
4241,B,11444.444444444445,5.56e+18
4242,Ba,11444.444444444445,5.56e+18
4243,Be,11444.444444444445,5.56e+18
4244,Bi,11444.444444444445,5.56e+18
4245,Br,11444.444444444445,5.56e+18
4246,C,11444.444444444445,5.56e+18
4247,Ca,11444.444444444445,5.56e+18
4248,Cd,11444.444444444445,5.56e+18
4249,Ce,11444.444444444445,5.56e+18
4250,Cl,11444.444444444445,5.56e+18
4251,Co,11444.444444444445,5.56e+18
4252,Cr,11444.444444444445,5.56e+18
4253,Cs,11444.444444444445,5.56e+18
4254,Cu,11444.444444444445,5.56e+18
4255,Dy,11444.444444444445,5.56e+18
4256,Er,11444.444444444445,5.56e+18
4257,Eu,11444.444444444445,5.56e+18
4258,F,11444.444444444445,5.56e+18
4259,Fe,11444.444444444445,5.56e+18
4260,Fr,11444.444444444445,5.56e+18
4261,Ga,11444.444444444445,5.56e+18
4262,Gd,11444.444444444445,5.56e+18
4263,Ge,11444.444444444445,5.56e+18
4264,H,11444.444444444445,5.56e+18
4265,He,11444.444444444445,5.56e+18
4266,Hf,11444.444444444445,5.56e+18
4267,Hg,11444.444444444445,5.56e+18
4268,Ho,11444.444444444445,5.56e+18
4269,K,11444.444444444445,5.56e+18
4270,Kr,11444.444444444445,5.56e+18
4271,La,11444.444444444445,5.56e+18
4272,Li,11444.444444444445,5.56e+18
4273,Lu,11444.444444444445,5.56e+18
4274,Mg,11444.444444444445,5.56e+18
4275,Mn,11444.444444444445,5.56e+18
4276,Mo,11444.444444444445,5.56e+18
4277,N,11444.444444444445,5.56e+18
4278,Na,11444.444444444445,5.56e+18
4279,Nd,11444.444444444445,5.56e+18
4280,Ne,11444.444444444445,5.56e+18
4281,Ni,11444.444444444445,5.56e+18
4282,O,11444.444444444445,5.56e+18
4283,P,11444.444444444445,5.56e+18
4284,Pb,11444.444444444445,5.56e+18
4285,Pd,11444.444444444445,5.56e+18
4286,Pr,11444.444444444445,5.56e+18
4287,Pt,11444.444444444445,5.56e+18
4288,Ra,11444.444444444445,5.56e+18
4289,Rb,11444.444444444445,5.56e+18
4290,Rh,11444.444444444445,5.56e+18
4291,Ru,11444.444444444445,5.56e+18
4292,S,11444.444444444445,5.56e+18
4293,Sb,11444.444444444445,5.56e+18
4294,Sc,11444.444444444445,5.56e+18
4295,Si,11444.444444444445,5.56e+18
4296,Sm,11444.444444444445,5.56e+18
4297,Sn,11444.444444444445,5.56e+18
4298,Sr,11444.444444444445,5.56e+18
4299,Ta,11444.444444444445,5.56e+18
4300,Tb,11444.444444444445,5.56e+18
4301,Tc,11444.444444444445,5.56e+18
4302,Te,11444.444444444445,5.56e+18
4303,Ti,11444.444444444445,5.56e+18
4304,Tl,11444.444444444445,5.56e+18
4305,Tm,11444.444444444445,5.56e+18
4306,V,11444.444444444445,5.56e+18
4307,W,11444.444444444445,5.56e+18
4308,Xe,11444.444444444445,5.56e+18
4309,Y,11444.444444444445,5.56e+18
4310,Yb,11444.444444444445,5.56e+18
4311,Zn,11444.444444444445,5.56e+18
4312,Ac,11444.444444444445,6.67e+18
4313,Ag,11444.444444444445,6.67e+18
4314,Al,11444.444444444445,6.67e+18
4315,Ar,11444.444444444445,6.67e+18
4316,As,11444.444444444445,6.67e+18
4317,Au,11444.444444444445,6.67e+18
4318,B,11444.444444444445,6.67e+18
4319,Ba,11444.444444444445,6.67e+18
4320,Be,11444.444444444445,6.67e+18
4321,Bi,11444.444444444445,6.67e+18
4322,Br,11444.444444444445,6.67e+18
4323,C,11444.444444444445,6.67e+18
4324,Ca,11444.444444444445,6.67e+18
4325,Cd,11444.444444444445,6.67e+18
4326,Ce,11444.444444444445,6.67e+18
4327,Cl,11444.444444444445,6.67e+18
4328,Co,11444.444444444445,6.67e+18
4329,Cr,11444.444444444445,6.67e+18
4330,Cs,11444.444444444445,6.67e+18
4331,Cu,11444.444444444445,6.67e+18
4332,Dy,11444.444444444445,6.67e+18
4333,Er,11444.444444444445,6.67e+18
4334,Eu,11444.444444444445,6.67e+18
4335,F,11444.444444444445,6.67e+18
4336,Fe,11444.444444444445,6.67e+18
4337,Fr,11444.444444444445,6.67e+18
4338,Ga,11444.444444444445,6.67e+18
4339,Gd,11444.444444444445,6.67e+18
4340,Ge,11444.444444444445,6.67e+18
4341,H,11444.444444444445,6.67e+18
4342,He,11444.444444444445,6.67e+18
4343,Hf,11444.444444444445,6.67e+18
4344,Hg,11444.444444444445,6.67e+18
4345,Ho,11444.444444444445,6.67e+18
4346,K,11444.444444444445,6.67e+18
4347,Kr,11444.444444444445,6.67e+18
4348,La,11444.444444444445,6.67e+18
4349,Li,11444.444444444445,6.67e+18
4350,Lu,11444.444444444445,6.67e+18
4351,Mg,11444.444444444445,6.67e+18
4352,Mn,11444.444444444445,6.67e+18
4353,Mo,11444.444444444445,6.67e+18
4354,N,11444.444444444445,6.67e+18
4355,Na,11444.444444444445,6.67e+18
4356,Nd,11444.444444444445,6.67e+18
4357,Ne,11444.444444444445,6.67e+18
4358,Ni,11444.444444444445,6.67e+18
4359,O,11444.444444444445,6.67e+18
4360,P,11444.444444444445,6.67e+18
4361,Pb,11444.444444444445,6.67e+18
4362,Pd,11444.444444444445,6.67e+18
4363,Pr,11444.444444444445,6.67e+18
4364,Pt,11444.444444444445,6.67e+18
4365,Ra,11444.444444444445,6.67e+18
4366,Rb,11444.444444444445,6.67e+18
4367,Rh,11444.444444444445,6.67e+18
4368,Ru,11444.444444444445,6.67e+18
4369,S,11444.444444444445,6.67e+18
4370,Sb,11444.444444444445,6.67e+18
4371,Sc,11444.444444444445,6.67e+18
4372,Si,11444.444444444445,6.67e+18
4373,Sm,11444.444444444445,6.67e+18
