row_index,element,Te,Ne
1454,Ho,8777.777777777777,7.78e+18
1455,K,8777.777777777777,7.78e+18
1456,La,8777.777777777777,7.78e+18
1457,Li,8777.777777777777,7.78e+18
1458,Lu,8777.777777777777,7.78e+18
1459,Mg,8777.777777777777,7.78e+18
1460,Mn,8777.777777777777,7.78e+18
1461,Mo,8777.777777777777,7.78e+18
1462,N,8777.777777777777,7.78e+18
1463,Na,8777.777777777777,7.78e+18
1464,Nd,8777.777777777777,7.78e+18
1465,Ni,8777.777777777777,7.78e+18
1466,O,8777.777777777777,7.78e+18
1467,P,8777.777777777777,7.78e+18
1468,Pb,8777.777777777777,7.78e+18
1469,Pr,8777.777777777777,7.78e+18
1470,Pt,8777.777777777777,7.78e+18
1471,S,8777.777777777777,7.78e+18
1472,Si,8777.777777777777,7.78e+18
1473,Sm,8777.777777777777,7.78e+18
1474,Sn,8777.777777777777,7.78e+18
1475,Sr,8777.777777777777,7.78e+18
1476,Ta,8777.777777777777,7.78e+18
1477,Tb,8777.777777777777,7.78e+18
1478,Ti,8777.777777777777,7.78e+18
1479,V,8777.777777777777,7.78e+18
1480,W,8777.777777777777,7.78e+18
1481,Y,8777.777777777777,7.78e+18
1482,Yb,8777.777777777777,7.78e+18
1483,Zn,8777.777777777777,7.78e+18
1484,Ag,8777.777777777777,8.89e+18
1485,Al,8777.777777777777,8.89e+18
1486,Ar,8777.777777777777,8.89e+18
1487,As,8777.777777777777,8.89e+18
1488,Au,8777.777777777777,8.89e+18
1489,B,8777.777777777777,8.89e+18
1490,Ba,8777.777777777777,8.89e+18
1491,Be,8777.777777777777,8.89e+18
1492,C,8777.777777777777,8.89e+18
1493,Ca,8777.777777777777,8.89e+18
1494,Cd,8777.777777777777,8.89e+18
1495,Ce,8777.777777777777,8.89e+18
1496,Cl,8777.777777777777,8.89e+18
1497,Co,8777.777777777777,8.89e+18
1498,Cr,8777.777777777777,8.89e+18
1499,Cu,8777.777777777777,8.89e+18
1500,Dy,8777.777777777777,8.89e+18
1501,Er,8777.777777777777,8.89e+18
1502,F,8777.777777777777,8.89e+18
1503,Fe,8777.777777777777,8.89e+18
1504,Gd,8777.777777777777,8.89e+18
1505,He,8777.777777777777,8.89e+18
1506,Hg,8777.777777777777,8.89e+18
1507,Ho,8777.777777777777,8.89e+18
1508,K,8777.777777777777,8.89e+18
1509,La,8777.777777777777,8.89e+18
1510,Li,8777.777777777777,8.89e+18
1511,Lu,8777.777777777777,8.89e+18
1512,Mg,8777.777777777777,8.89e+18
1513,Mn,8777.777777777777,8.89e+18
1514,Mo,8777.777777777777,8.89e+18
1515,N,8777.777777777777,8.89e+18
1516,Na,8777.777777777777,8.89e+18
1517,Nd,8777.777777777777,8.89e+18
1518,Ni,8777.777777777777,8.89e+18
1519,O,8777.777777777777,8.89e+18
1520,P,8777.777777777777,8.89e+18
1521,Pb,8777.777777777777,8.89e+18
1522,Pr,8777.777777777777,8.89e+18
1523,Pt,8777.777777777777,8.89e+18
1524,S,8777.777777777777,8.89e+18
1525,Si,8777.777777777777,8.89e+18
1526,Sm,8777.777777777777,8.89e+18
1527,Sn,8777.777777777777,8.89e+18
1528,Sr,8777.777777777777,8.89e+18
1529,Ta,8777.777777777777,8.89e+18
1530,Tb,8777.777777777777,8.89e+18
1531,Ti,8777.777777777777,8.89e+18
1532,V,8777.777777777777,8.89e+18
1533,W,8777.777777777777,8.89e+18
1534,Y,8777.777777777777,8.89e+18
1535,Yb,8777.777777777777,8.89e+18
1536,Zn,8777.777777777777,8.89e+18
1537,Ag,8777.777777777777,1e+19
1538,Al,8777.777777777777,1e+19
1539,Ar,8777.777777777777,1e+19
1540,As,8777.777777777777,1e+19
1541,Au,8777.777777777777,1e+19
1542,B,8777.777777777777,1e+19
1543,Ba,8777.777777777777,1e+19
1544,Be,8777.777777777777,1e+19
1545,C,8777.777777777777,1e+19
1546,Ca,8777.777777777777,1e+19
1547,Cd,8777.777777777777,1e+19
1548,Ce,8777.777777777777,1e+19
1549,Cl,8777.777777777777,1e+19
1550,Co,8777.777777777777,1e+19
1551,Cr,8777.777777777777,1e+19
1552,Cu,8777.777777777777,1e+19
1553,Dy,8777.777777777777,1e+19
1554,Er,8777.777777777777,1e+19
1555,F,8777.777777777777,1e+19
1556,Fe,8777.777777777777,1e+19
1557,Gd,8777.777777777777,1e+19
1558,He,8777.777777777777,1e+19
1559,Hg,8777.777777777777,1e+19
1560,Ho,8777.777777777777,1e+19
1561,K,8777.777777777777,1e+19
1562,La,8777.777777777777,1e+19
1563,Li,8777.777777777777,1e+19
1564,Lu,8777.777777777777,1e+19
1565,Mg,8777.777777777777,1e+19
1566,Mn,8777.777777777777,1e+19
1567,Mo,8777.777777777777,1e+19
1568,N,8777.777777777777,1e+19
1569,Na,8777.777777777777,1e+19
1570,Nd,8777.777777777777,1e+19
1571,Ni,8777.777777777777,1e+19
1572,O,8777.777777777777,1e+19
1573,P,8777.777777777777,1e+19
1574,Pb,8777.777777777777,1e+19
1575,Pr,8777.777777777777,1e+19
1576,Pt,8777.777777777777,1e+19
1577,S,8777.777777777777,1e+19
1578,Si,8777.777777777777,1e+19
1579,Sm,8777.777777777777,1e+19
1580,Sn,8777.777777777777,1e+19
1581,Sr,8777.777777777777,1e+19
1582,Ta,8777.777777777777,1e+19
1583,Tb,8777.777777777777,1e+19
1584,Ti,8777.777777777777,1e+19
1585,V,8777.777777777777,1e+19
1586,W,8777.777777777777,1e+19
1587,Y,8777.777777777777,1e+19
1588,Yb,8777.777777777777,1e+19
1589,Zn,8777.777777777777,1e+19
1590,Ag,9666.666666666668,1e+16
1591,Al,9666.666666666668,1e+16
1592,Ar,9666.666666666668,1e+16
1593,As,9666.666666666668,1e+16
1594,Au,9666.666666666668,1e+16
1595,B,9666.666666666668,1e+16
1596,Ba,9666.666666666668,1e+16
1597,Be,9666.666666666668,1e+16
1598,C,9666.666666666668,1e+16
1599,Ca,9666.666666666668,1e+16
1600,Cd,9666.666666666668,1e+16
1601,Ce,9666.666666666668,1e+16
1602,Cl,9666.666666666668,1e+16
1603,Co,9666.666666666668,1e+16
1604,Cr,9666.666666666668,1e+16
1605,Cu,9666.666666666668,1e+16
1606,Dy,9666.666666666668,1e+16
1607,Er,9666.666666666668,1e+16
1608,F,9666.666666666668,1e+16
1609,Fe,9666.666666666668,1e+16
1610,Gd,9666.666666666668,1e+16
1611,He,9666.666666666668,1e+16
1612,Hg,9666.666666666668,1e+16
1613,Ho,9666.666666666668,1e+16
1614,K,9666.666666666668,1e+16
1615,La,9666.666666666668,1e+16
1616,Li,9666.666666666668,1e+16
1617,Lu,9666.666666666668,1e+16
1618,Mg,9666.666666666668,1e+16
1619,Mn,9666.666666666668,1e+16
1620,Mo,9666.666666666668,1e+16
1621,N,9666.666666666668,1e+16
1622,Na,9666.666666666668,1e+16
1623,Nd,9666.666666666668,1e+16
1624,Ni,9666.666666666668,1e+16
1625,O,9666.666666666668,1e+16
1626,P,9666.666666666668,1e+16
1627,Pb,9666.666666666668,1e+16
1628,Pr,9666.666666666668,1e+16
1629,Pt,9666.666666666668,1e+16
1630,S,9666.666666666668,1e+16
1631,Si,9666.666666666668,1e+16
1632,Sm,9666.666666666668,1e+16
1633,Sn,9666.666666666668,1e+16
1634,Sr,9666.666666666668,1e+16
1635,Ta,9666.666666666668,1e+16
1636,Tb,9666.666666666668,1e+16
1637,Ti,9666.666666666668,1e+16
1638,V,9666.666666666668,1e+16
1639,W,9666.666666666668,1e+16
1640,Y,9666.666666666668,1e+16
1641,Yb,9666.666666666668,1e+16
1642,Zn,9666.666666666668,1e+16
1643,Ag,9666.666666666668,1.12e+18
1644,Al,9666.666666666668,1.12e+18
1645,Ar,9666.666666666668,1.12e+18
1646,As,9666.666666666668,1.12e+18
1647,Au,9666.666666666668,1.12e+18
1648,B,9666.666666666668,1.12e+18
1649,Ba,9666.666666666668,1.12e+18
1650,Be,9666.666666666668,1.12e+18
1651,C,9666.666666666668,1.12e+18
1652,Ca,9666.666666666668,1.12e+18
1653,Cd,9666.666666666668,1.12e+18
1654,Ce,9666.666666666668,1.12e+18
1655,Cl,9666.666666666668,1.12e+18
1656,Co,9666.666666666668,1.12e+18
1657,Cr,9666.666666666668,1.12e+18
1658,Cu,9666.666666666668,1.12e+18
1659,Dy,9666.666666666668,1.12e+18
1660,Er,9666.666666666668,1.12e+18
1661,F,9666.666666666668,1.12e+18
1662,Fe,9666.666666666668,1.12e+18
1663,Gd,9666.666666666668,1.12e+18
1664,He,9666.666666666668,1.12e+18
1665,Hg,9666.666666666668,1.12e+18
1666,Ho,9666.666666666668,1.12e+18
1667,K,9666.666666666668,1.12e+18
1668,La,9666.666666666668,1.12e+18
1669,Li,9666.666666666668,1.12e+18
1670,Lu,9666.666666666668,1.12e+18
1671,Mg,9666.666666666668,1.12e+18
1672,Mn,9666.666666666668,1.12e+18
1673,Mo,9666.666666666668,1.12e+18
1674,N,9666.666666666668,1.12e+18
1675,Na,9666.666666666668,1.12e+18
1676,Nd,9666.666666666668,1.12e+18
1677,Ni,9666.666666666668,1.12e+18
1678,O,9666.666666666668,1.12e+18
1679,P,9666.666666666668,1.12e+18
1680,Pb,9666.666666666668,1.12e+18
1681,Pr,9666.666666666668,1.12e+18
1682,Pt,9666.666666666668,1.12e+18
1683,S,9666.666666666668,1.12e+18
1684,Si,9666.666666666668,1.12e+18
1685,Sm,9666.666666666668,1.12e+18
1686,Sn,9666.666666666668,1.12e+18
1687,Sr,9666.666666666668,1.12e+18
1688,Ta,9666.666666666668,1.12e+18
1689,Tb,9666.666666666668,1.12e+18
1690,Ti,9666.666666666668,1.12e+18
1691,V,9666.666666666668,1.12e+18
1692,W,9666.666666666668,1.12e+18
1693,Y,9666.666666666668,1.12e+18
1694,Yb,9666.666666666668,1.12e+18
1695,Zn,9666.666666666668,1.12e+18
1696,Ag,9666.666666666668,2.23e+18
1697,Al,9666.666666666668,2.23e+18
1698,Ar,9666.666666666668,2.23e+18
1699,As,9666.666666666668,2.23e+18
1700,Au,9666.666666666668,2.23e+18
1701,B,9666.666666666668,2.23e+18
1702,Ba,9666.666666666668,2.23e+18
1703,Be,9666.666666666668,2.23e+18
1704,C,9666.666666666668,2.23e+18
1705,Ca,9666.666666666668,2.23e+18
1706,Cd,9666.666666666668,2.23e+18
1707,Ce,9666.666666666668,2.23e+18
1708,Cl,9666.666666666668,2.23e+18
1709,Co,9666.666666666668,2.23e+18
1710,Cr,9666.666666666668,2.23e+18
1711,Cu,9666.666666666668,2.23e+18
1712,Dy,9666.666666666668,2.23e+18
1713,Er,9666.666666666668,2.23e+18
1714,F,9666.666666666668,2.23e+18
1715,Fe,9666.666666666668,2.23e+18
1716,Gd,9666.666666666668,2.23e+18
1717,He,9666.666666666668,2.23e+18
1718,Hg,9666.666666666668,2.23e+18
1719,Ho,9666.666666666668,2.23e+18
1720,K,9666.666666666668,2.23e+18
1721,La,9666.666666666668,2.23e+18
1722,Li,9666.666666666668,2.23e+18
1723,Lu,9666.666666666668,2.23e+18
1724,Mg,9666.666666666668,2.23e+18
1725,Mn,9666.666666666668,2.23e+18
1726,Mo,9666.666666666668,2.23e+18
1727,N,9666.666666666668,2.23e+18
1728,Na,9666.666666666668,2.23e+18
1729,Nd,9666.666666666668,2.23e+18
1730,Ni,9666.666666666668,2.23e+18
1731,O,9666.666666666668,2.23e+18
1732,P,9666.666666666668,2.23e+18
1733,Pb,9666.666666666668,2.23e+18
1734,Pr,9666.666666666668,2.23e+18
1735,Pt,9666.666666666668,2.23e+18
1736,S,9666.666666666668,2.23e+18
1737,Si,9666.666666666668,2.23e+18
1738,Sm,9666.666666666668,2.23e+18
1739,Sn,9666.666666666668,2.23e+18
1740,Sr,9666.666666666668,2.23e+18
1741,Ta,9666.666666666668,2.23e+18
1742,Tb,9666.666666666668,2.23e+18
1743,Ti,9666.666666666668,2.23e+18
1744,V,9666.666666666668,2.23e+18
1745,W,9666.666666666668,2.23e+18
1746,Y,9666.666666666668,2.23e+18
1747,Yb,9666.666666666668,2.23e+18
1748,Zn,9666.666666666668,2.23e+18
1749,Ag,9666.666666666668,3.34e+18
1750,Al,9666.666666666668,3.34e+18
1751,Ar,9666.666666666668,3.34e+18
1752,As,9666.666666666668,3.34e+18
1753,Au,9666.666666666668,3.34e+18
1754,B,9666.666666666668,3.34e+18
1755,Ba,9666.666666666668,3.34e+18
1756,Be,9666.666666666668,3.34e+18
1757,C,9666.666666666668,3.34e+18
1758,Ca,9666.666666666668,3.34e+18
1759,Cd,9666.666666666668,3.34e+18
1760,Ce,9666.666666666668,3.34e+18
1761,Cl,9666.666666666668,3.34e+18
1762,Co,9666.666666666668,3.34e+18
1763,Cr,9666.666666666668,3.34e+18
1764,Cu,9666.666666666668,3.34e+18
1765,Dy,9666.666666666668,3.34e+18
1766,Er,9666.666666666668,3.34e+18
1767,F,9666.666666666668,3.34e+18
1768,Fe,9666.666666666668,3.34e+18
1769,Gd,9666.666666666668,3.34e+18
1770,He,9666.666666666668,3.34e+18
1771,Hg,9666.666666666668,3.34e+18
1772,Ho,9666.666666666668,3.34e+18
1773,K,9666.666666666668,3.34e+18
1774,La,9666.666666666668,3.34e+18
1775,Li,9666.666666666668,3.34e+18
1776,Lu,9666.666666666668,3.34e+18
1777,Mg,9666.666666666668,3.34e+18
1778,Mn,9666.666666666668,3.34e+18
1779,Mo,9666.666666666668,3.34e+18
1780,N,9666.666666666668,3.34e+18
1781,Na,9666.666666666668,3.34e+18
1782,Nd,9666.666666666668,3.34e+18
1783,Ni,9666.666666666668,3.34e+18
1784,O,9666.666666666668,3.34e+18
1785,P,9666.666666666668,3.34e+18
1786,Pb,9666.666666666668,3.34e+18
1787,Pr,9666.666666666668,3.34e+18
1788,Pt,9666.666666666668,3.34e+18
1789,S,9666.666666666668,3.34e+18
1790,Si,9666.666666666668,3.34e+18
1791,Sm,9666.666666666668,3.34e+18
1792,Sn,9666.666666666668,3.34e+18
1793,Sr,9666.666666666668,3.34e+18
1794,Ta,9666.666666666668,3.34e+18
1795,Tb,9666.666666666668,3.34e+18
1796,Ti,9666.666666666668,3.34e+18
1797,V,9666.666666666668,3.34e+18
1798,W,9666.666666666668,3.34e+18
1799,Y,9666.666666666668,3.34e+18
1800,Yb,9666.666666666668,3.34e+18
1801,Zn,9666.666666666668,3.34e+18
1802,Ag,9666.666666666668,4.45e+18
1803,Al,9666.666666666668,4.45e+18
1804,Ar,9666.666666666668,4.45e+18
1805,As,9666.666666666668,4.45e+18
1806,Au,9666.666666666668,4.45e+18
1807,B,9666.666666666668,4.45e+18
1808,Ba,9666.666666666668,4.45e+18
1809,Be,9666.666666666668,4.45e+18
1810,C,9666.666666666668,4.45e+18
1811,Ca,9666.666666666668,4.45e+18
1812,Cd,9666.666666666668,4.45e+18
1813,Ce,9666.666666666668,4.45e+18
1814,Cl,9666.666666666668,4.45e+18
1815,Co,9666.666666666668,4.45e+18
1816,Cr,9666.666666666668,4.45e+18
1817,Cu,9666.666666666668,4.45e+18
1818,Dy,9666.666666666668,4.45e+18
1819,Er,9666.666666666668,4.45e+18
1820,F,9666.666666666668,4.45e+18
1821,Fe,9666.666666666668,4.45e+18
1822,Gd,9666.666666666668,4.45e+18
1823,He,9666.666666666668,4.45e+18
1824,Hg,9666.666666666668,4.45e+18
1825,Ho,9666.666666666668,4.45e+18
1826,K,9666.666666666668,4.45e+18
1827,La,9666.666666666668,4.45e+18
1828,Li,9666.666666666668,4.45e+18
1829,Lu,9666.666666666668,4.45e+18
1830,Mg,9666.666666666668,4.45e+18
1831,Mn,9666.666666666668,4.45e+18
1832,Mo,9666.666666666668,4.45e+18
1833,N,9666.666666666668,4.45e+18
1834,Na,9666.666666666668,4.45e+18
1835,Nd,9666.666666666668,4.45e+18
1836,Ni,9666.666666666668,4.45e+18
1837,O,9666.666666666668,4.45e+18
1838,P,9666.666666666668,4.45e+18
1839,Pb,9666.666666666668,4.45e+18
1840,Pr,9666.666666666668,4.45e+18
1841,Pt,9666.666666666668,4.45e+18
1842,S,9666.666666666668,4.45e+18
1843,Si,9666.666666666668,4.45e+18
1844,Sm,9666.666666666668,4.45e+18
1845,Sn,9666.666666666668,4.45e+18
1846,Sr,9666.666666666668,4.45e+18
1847,Ta,9666.666666666668,4.45e+18
1848,Tb,9666.666666666668,4.45e+18
1849,Ti,9666.666666666668,4.45e+18
1850,V,9666.666666666668,4.45e+18
1851,W,9666.666666666668,4.45e+18
1852,Y,9666.666666666668,4.45e+18
1853,Yb,9666.666666666668,4.45e+18
1854,Zn,9666.666666666668,4.45e+18
1855,Ag,9666.666666666668,5.56e+18
1856,Al,9666.666666666668,5.56e+18
1857,Ar,9666.666666666668,5.56e+18
1858,As,9666.666666666668,5.56e+18
1859,Au,9666.666666666668,5.56e+18
1860,B,9666.666666666668,5.56e+18
1861,Ba,9666.666666666668,5.56e+18
1862,Be,9666.666666666668,5.56e+18
1863,C,9666.666666666668,5.56e+18
1864,Ca,9666.666666666668,5.56e+18
1865,Cd,9666.666666666668,5.56e+18
1866,Ce,9666.666666666668,5.56e+18
1867,Cl,9666.666666666668,5.56e+18
1868,Co,9666.666666666668,5.56e+18
1869,Cr,9666.666666666668,5.56e+18
1870,Cu,9666.666666666668,5.56e+18
1871,Dy,9666.666666666668,5.56e+18
1872,Er,9666.666666666668,5.56e+18
1873,F,9666.666666666668,5.56e+18
1874,Fe,9666.666666666668,5.56e+18
1875,Gd,9666.666666666668,5.56e+18
1876,He,9666.666666666668,5.56e+18
1877,Hg,9666.666666666668,5.56e+18
1878,Ho,9666.666666666668,5.56e+18
1879,K,9666.666666666668,5.56e+18
1880,La,9666.666666666668,5.56e+18
1881,Li,9666.666666666668,5.56e+18
1882,Lu,9666.666666666668,5.56e+18
1883,Mg,9666.666666666668,5.56e+18
1884,Mn,9666.666666666668,5.56e+18
1885,Mo,9666.666666666668,5.56e+18
1886,N,9666.666666666668,5.56e+18
1887,Na,9666.666666666668,5.56e+18
1888,Nd,9666.666666666668,5.56e+18
1889,Ni,9666.666666666668,5.56e+18
1890,O,9666.666666666668,5.56e+18
1891,P,9666.666666666668,5.56e+18
1892,Pb,9666.666666666668,5.56e+18
1893,Pr,9666.666666666668,5.56e+18
1894,Pt,9666.666666666668,5.56e+18
1895,S,9666.666666666668,5.56e+18
1896,Si,9666.666666666668,5.56e+18
1897,Sm,9666.666666666668,5.56e+18
1898,Sn,9666.666666666668,5.56e+18
1899,Sr,9666.666666666668,5.56e+18
1900,Ta,9666.666666666668,5.56e+18
1901,Tb,9666.666666666668,5.56e+18
1902,Ti,9666.666666666668,5.56e+18
1903,V,9666.666666666668,5.56e+18
1904,W,9666.666666666668,5.56e+18
1905,Y,9666.666666666668,5.56e+18
1906,Yb,9666.666666666668,5.56e+18
1907,Zn,9666.666666666668,5.56e+18
1908,Ag,9666.666666666668,6.67e+18
1909,Al,9666.666666666668,6.67e+18
1910,Ar,9666.666666666668,6.67e+18
1911,As,9666.666666666668,6.67e+18
1912,Au,9666.666666666668,6.67e+18
1913,B,9666.666666666668,6.67e+18
1914,Ba,9666.666666666668,6.67e+18
1915,Be,9666.666666666668,6.67e+18
1916,C,9666.666666666668,6.67e+18
1917,Ca,9666.666666666668,6.67e+18
1918,Cd,9666.666666666668,6.67e+18
1919,Ce,9666.666666666668,6.67e+18
1920,Cl,9666.666666666668,6.67e+18
1921,Co,9666.666666666668,6.67e+18
1922,Cr,9666.666666666668,6.67e+18
1923,Cu,9666.666666666668,6.67e+18
1924,Dy,9666.666666666668,6.67e+18
1925,Er,9666.666666666668,6.67e+18
1926,F,9666.666666666668,6.67e+18
1927,Fe,9666.666666666668,6.67e+18
1928,Gd,9666.666666666668,6.67e+18
1929,He,9666.666666666668,6.67e+18
1930,Hg,9666.666666666668,6.67e+18
1931,Ho,9666.666666666668,6.67e+18
1932,K,9666.666666666668,6.67e+18
1933,La,9666.666666666668,6.67e+18
1934,Li,9666.666666666668,6.67e+18
1935,Lu,9666.666666666668,6.67e+18
1936,Mg,9666.666666666668,6.67e+18
1937,Mn,9666.666666666668,6.67e+18
1938,Mo,9666.666666666668,6.67e+18
1939,N,9666.666666666668,6.67e+18
1940,Na,9666.666666666668,6.67e+18
1941,Nd,9666.666666666668,6.67e+18
1942,Ni,9666.666666666668,6.67e+18
1943,O,9666.666666666668,6.67e+18
1944,P,9666.666666666668,6.67e+18
1945,Pb,9666.666666666668,6.67e+18
1946,Pr,9666.666666666668,6.67e+18
1947,Pt,9666.666666666668,6.67e+18
1948,S,9666.666666666668,6.67e+18
1949,Si,9666.666666666668,6.67e+18
1950,Sm,9666.666666666668,6.67e+18
1951,Sn,9666.666666666668,6.67e+18
1952,Sr,9666.666666666668,6.67e+18
1953,Ta,9666.666666666668,6.67e+18
1954,Tb,9666.666666666668,6.67e+18
1955,Ti,9666.666666666668,6.67e+18
1956,V,9666.666666666668,6.67e+18
1957,W,9666.666666666668,6.67e+18
1958,Y,9666.666666666668,6.67e+18
1959,Yb,9666.666666666668,6.67e+18
1960,Zn,9666.666666666668,6.67e+18
1961,Ag,9666.666666666668,7.78e+18
1962,Al,9666.666666666668,7.78e+18
1963,Ar,9666.666666666668,7.78e+18
1964,As,9666.666666666668,7.78e+18
1965,Au,9666.666666666668,7.78e+18
1966,B,9666.666666666668,7.78e+18
1967,Ba,9666.666666666668,7.78e+18
1968,Be,9666.666666666668,7.78e+18
1969,C,9666.666666666668,7.78e+18
1970,Ca,9666.666666666668,7.78e+18
1971,Cd,9666.666666666668,7.78e+18
1972,Ce,9666.666666666668,7.78e+18
1973,Cl,9666.666666666668,7.78e+18
1974,Co,9666.666666666668,7.78e+18
1975,Cr,9666.666666666668,7.78e+18
1976,Cu,9666.666666666668,7.78e+18
1977,Dy,9666.666666666668,7.78e+18
1978,Er,9666.666666666668,7.78e+18
1979,F,9666.666666666668,7.78e+18
1980,Fe,9666.666666666668,7.78e+18
1981,Gd,9666.666666666668,7.78e+18
1982,He,9666.666666666668,7.78e+18
1983,Hg,9666.666666666668,7.78e+18
1984,Ho,9666.666666666668,7.78e+18
1985,K,9666.666666666668,7.78e+18
1986,La,9666.666666666668,7.78e+18
1987,Li,9666.666666666668,7.78e+18
1988,Lu,9666.666666666668,7.78e+18
1989,Mg,9666.666666666668,7.78e+18
1990,Mn,9666.666666666668,7.78e+18
1991,Mo,9666.666666666668,7.78e+18
1992,N,9666.666666666668,7.78e+18
1993,Na,9666.666666666668,7.78e+18
1994,Nd,9666.666666666668,7.78e+18
1995,Ni,9666.666666666668,7.78e+18
1996,O,9666.666666666668,7.78e+18
1997,P,9666.666666666668,7.78e+18
1998,Pb,9666.666666666668,7.78e+18
1999,Pr,9666.666666666668,7.78e+18
2000,Pt,9666.666666666668,7.78e+18
2001,S,9666.666666666668,7.78e+18
2002,Si,9666.666666666668,7.78e+18
2003,Sm,9666.666666666668,7.78e+18
2004,Sn,9666.666666666668,7.78e+18
2005,Sr,9666.666666666668,7.78e+18
2006,Ta,9666.666666666668,7.78e+18
2007,Tb,9666.666666666668,7.78e+18
2008,Ti,9666.666666666668,7.78e+18
2009,V,9666.666666666668,7.78e+18
2010,W,9666.666666666668,7.78e+18
2011,Y,9666.666666666668,7.78e+18
2012,Yb,9666.666666666668,7.78e+18
2013,Zn,9666.666666666668,7.78e+18
2014,Ag,9666.666666666668,8.89e+18
2015,Al,9666.666666666668,8.89e+18
2016,Ar,9666.666666666668,8.89e+18
2017,As,9666.666666666668,8.89e+18
2018,Au,9666.666666666668,8.89e+18
2019,B,9666.666666666668,8.89e+18
2020,Ba,9666.666666666668,8.89e+18
2021,Be,9666.666666666668,8.89e+18
2022,C,9666.666666666668,8.89e+18
2023,Ca,9666.666666666668,8.89e+18
2024,Cd,9666.666666666668,8.89e+18
2025,Ce,9666.666666666668,8.89e+18
2026,Cl,9666.666666666668,8.89e+18
2027,Co,9666.666666666668,8.89e+18
2028,Cr,9666.666666666668,8.89e+18
2029,Cu,9666.666666666668,8.89e+18
2030,Dy,9666.666666666668,8.89e+18
2031,Er,9666.666666666668,8.89e+18
2032,F,9666.666666666668,8.89e+18
2033,Fe,9666.666666666668,8.89e+18
2034,Gd,9666.666666666668,8.89e+18
2035,He,9666.666666666668,8.89e+18
2036,Hg,9666.666666666668,8.89e+18
2037,Ho,9666.666666666668,8.89e+18
2038,K,9666.666666666668,8.89e+18
2039,La,9666.666666666668,8.89e+18
2040,Li,9666.666666666668,8.89e+18
2041,Lu,9666.666666666668,8.89e+18
2042,Mg,9666.666666666668,8.89e+18
2043,Mn,9666.666666666668,8.89e+18
2044,Mo,9666.666666666668,8.89e+18
2045,N,9666.666666666668,8.89e+18
2046,Na,9666.666666666668,8.89e+18
2047,Nd,9666.666666666668,8.89e+18
2048,Ni,9666.666666666668,8.89e+18
2049,O,9666.666666666668,8.89e+18
2050,P,9666.666666666668,8.89e+18
2051,Pb,9666.666666666668,8.89e+18
2052,Pr,9666.666666666668,8.89e+18
2053,Pt,9666.666666666668,8.89e+18
2054,S,9666.666666666668,8.89e+18
2055,Si,9666.666666666668,8.89e+18
2056,Sm,9666.666666666668,8.89e+18
2057,Sn,9666.666666666668,8.89e+18
2058,Sr,9666.666666666668,8.89e+18
2059,Ta,9666.666666666668,8.89e+18
2060,Tb,9666.666666666668,8.89e+18
2061,Ti,9666.666666666668,8.89e+18
2062,V,9666.666666666668,8.89e+18
2063,W,9666.666666666668,8.89e+18
2064,Y,9666.666666666668,8.89e+18
2065,Yb,9666.666666666668,8.89e+18
2066,Zn,9666.666666666668,8.89e+18
2067,Ag,9666.666666666668,1e+19
2068,Al,9666.666666666668,1e+19
2069,Ar,9666.666666666668,1e+19
2070,As,9666.666666666668,1e+19
2071,Au,9666.666666666668,1e+19
2072,B,9666.666666666668,1e+19
2073,Ba,9666.666666666668,1e+19
2074,Be,9666.666666666668,1e+19
2075,C,9666.666666666668,1e+19
2076,Ca,9666.666666666668,1e+19
2077,Cd,9666.666666666668,1e+19
2078,Ce,9666.666666666668,1e+19
2079,Cl,9666.666666666668,1e+19
2080,Co,9666.666666666668,1e+19
2081,Cr,9666.666666666668,1e+19
2082,Cu,9666.666666666668,1e+19
2083,Dy,9666.666666666668,1e+19
2084,Er,9666.666666666668,1e+19
2085,F,9666.666666666668,1e+19
2086,Fe,9666.666666666668,1e+19
2087,Gd,9666.666666666668,1e+19
2088,He,9666.666666666668,1e+19
2089,Hg,9666.666666666668,1e+19
2090,Ho,9666.666666666668,1e+19
2091,K,9666.666666666668,1e+19
2092,La,9666.666666666668,1e+19
2093,Li,9666.666666666668,1e+19
2094,Lu,9666.666666666668,1e+19
2095,Mg,9666.666666666668,1e+19
2096,Mn,9666.666666666668,1e+19
2097,Mo,9666.666666666668,1e+19
2098,N,9666.666666666668,1e+19
2099,Na,9666.666666666668,1e+19
2100,Nd,9666.666666666668,1e+19
2101,Ni,9666.666666666668,1e+19
2102,O,9666.666666666668,1e+19
2103,P,9666.666666666668,1e+19
2104,Pb,9666.666666666668,1e+19
2105,Pr,9666.666666666668,1e+19
2106,Pt,9666.666666666668,1e+19
2107,S,9666.666666666668,1e+19
2108,Si,9666.666666666668,1e+19
2109,Sm,9666.666666666668,1e+19
2110,Sn,9666.666666666668,1e+19
2111,Sr,9666.666666666668,1e+19
2112,Ta,9666.666666666668,1e+19
2113,Tb,9666.666666666668,1e+19
2114,Ti,9666.666666666668,1e+19
2115,V,9666.666666666668,1e+19
2116,W,9666.666666666668,1e+19
2117,Y,9666.666666666668,1e+19
2118,Yb,9666.666666666668,1e+19
2119,Zn,9666.666666666668,1e+19
2120,Ag,10555.555555555555,1e+16
2121,Al,10555.555555555555,1e+16
2122,Ar,10555.555555555555,1e+16
2123,As,10555.555555555555,1e+16
